experiment simulation item wn word enctime ecc freq1
STAUB10 78 ORC 4 "the" 24 1.943 .00370
STAUB10 78 ORC 1 "the" 255 7.742 .00370
STAUB10 78 ORC 1 "the" 23 1.260 .00370
STAUB10 78 ORC 2 "employees" 23 2.533 .00370
STAUB10 78 ORC 3 "who" 86 5.200 .00370
STAUB10 78 ORC 4 "the" 19 1.489 .00370
STAUB10 78 ORC 5 "fireman" 60 3.671 .00370
STAUB10 78 ORC 6 "noticed" 28 3.106 .00370
STAUB10 78 ORC 7 "hurried" 50 3.002 .00370
STAUB10 78 ORC 8 "to" 23 1.436 .00370
STAUB10 78 ORC 9 "the" 35 3.120 .00370
STAUB10 78 ORC 10 "clinic" 26 2.431 .00370
STAUB10 78 ORC 11 "*" 20 1.359 .00370
STAUB10 79 SRC 1 "the" 14 1.538 .00370
STAUB10 79 SRC 2 "employees" 51 4.299 .00370
STAUB10 79 SRC 3 "who" 27 2.487 .00370
STAUB10 79 SRC 4 "noticed" 33 2.172 .00370
STAUB10 79 SRC 5 "the" 33 2.206 .00370
STAUB10 79 SRC 6 "fireman" 40 2.656 .00370
STAUB10 79 SRC 7 "hurried" 33 2.813 .00370
STAUB10 79 SRC 8 "to" 24 2.036 .00370
STAUB10 79 SRC 9 "the" 35 3.329 .00370
STAUB10 79 SRC 10 "clinic" 27 1.910 .00370
STAUB10 79 SRC 11 "*" 24 1.613 .00370
STAUB10 79 ORC 1 "the" 21 1.205 .00370
STAUB10 79 ORC 2 "employees" 43 2.737 .00370
STAUB10 79 ORC 3 "who" 26 3.015 .00370
STAUB10 79 ORC 4 "the" 89 4.729 .00370
STAUB10 79 ORC 5 "fireman" 17 1.889 .00370
STAUB10 79 ORC 4 "the" 32 2.403 .00370
STAUB10 79 ORC 5 "fireman" 29 2.052 .00370
STAUB10 79 ORC 6 "noticed" 40 3.122 .00370
STAUB10 79 ORC 7 "hurried" 31 3.100 .00370
STAUB10 79 ORC 8 "to" 78 5.390 .00370
STAUB10 79 ORC 9 "the" 20 1.140 .00370
STAUB10 79 ORC 10 "clinic" 40 3.088 .00370
STAUB10 79 ORC 11 "*" 88 4.630 .00370
STAUB10 80 SRC 1 "the" 20 1.473 .00370
STAUB10 80 SRC 2 "employees" 67 4.084 .00370
STAUB10 80 SRC 3 "who" 20 2.351 .00370
STAUB10 80 SRC 4 "noticed" 77 5.532 .00370
STAUB10 80 SRC 5 "the" 28 1.797 .00370
STAUB10 80 SRC 6 "fireman" 23 2.345 .00370
STAUB10 80 SRC 7 "hurried" 43 2.729 .00370
STAUB10 80 SRC 8 "to" 30 2.109 .00370
STAUB10 80 SRC 9 "the" 18 1.319 .00370
STAUB10 80 SRC 10 "clinic" 30 2.171 .00370
STAUB10 80 SRC 11 "*" 15 1.751 .00370
STAUB10 80 ORC 1 "the" 24 1.764 .00370
STAUB10 80 ORC 2 "employees" 20 2.404 .00370
STAUB10 80 ORC 3 "who" 21 2.336 .00370
STAUB10 80 ORC 4 "the" 21 1.652 .00370
STAUB10 80 ORC 2 "employees" 61 3.634 .00370
STAUB10 80 ORC 3 "who" 31 2.289 .00370
STAUB10 80 ORC 4 "the" 25 1.399 .00370
STAUB10 80 ORC 5 "fireman" 65 4.738 .00370
STAUB10 80 ORC 6 "noticed" 25 1.733 .00370
STAUB10 80 ORC 7 "hurried" 47 2.973 .00370
STAUB10 80 ORC 8 "to" 28 1.866 .00370
STAUB10 80 ORC 9 "the" 15 1.682 .00370
STAUB10 80 ORC 10 "clinic" 25 1.849 .00370
STAUB10 80 ORC 11 "*" 14 1.551 .00370
STAUB10 81 SRC 1 "the" 22 1.406 .00370
STAUB10 81 SRC 2 "employees" 60 4.236 .00370
STAUB10 81 SRC 3 "who" 32 2.442 .00370
STAUB10 81 SRC 4 "noticed" 26 2.149 .00370
STAUB10 81 SRC 5 "the" 90 4.548 .00370
STAUB10 81 SRC 6 "fireman" 29 2.113 .00370
STAUB10 81 SRC 7 "hurried" 36 3.238 .00370
STAUB10 81 SRC 8 "to" 26 1.750 .00370
STAUB10 81 SRC 9 "the" 19 1.220 .00370
STAUB10 81 SRC 10 "clinic" 32 2.167 .00370
STAUB10 81 SRC 11 "*" 16 1.602 .00370
STAUB10 81 ORC 1 "the" 22 1.364 .00370
STAUB10 81 ORC 2 "employees" 42 2.782 .00370
STAUB10 81 ORC 3 "who" 32 2.649 .00370
STAUB10 81 ORC 4 "the" 25 1.356 .00370
STAUB10 81 ORC 5 "fireman" 45 3.489 .00370
STAUB10 81 ORC 3 "who" 11 0.074 .00370
STAUB10 81 ORC 4 "the" 13 1.306 .00370
STAUB10 81 ORC 5 "fireman" 39 2.490 .00370
STAUB10 81 ORC 6 "noticed" 25 2.551 .00370
STAUB10 81 ORC 7 "hurried" 45 3.610 .00370
STAUB10 81 ORC 8 "to" 16 1.511 .00370
STAUB10 81 ORC 9 "the" 28 1.808 .00370
STAUB10 81 ORC 10 "clinic" 54 3.407 .00370
STAUB10 81 ORC 11 "*" 23 2.018 .00370
STAUB10 82 SRC 1 "the" 26 1.615 .00370
STAUB10 82 SRC 2 "employees" 31 2.915 .00370
STAUB10 82 SRC 3 "who" 32 2.291 .00370
STAUB10 82 SRC 4 "noticed" 31 2.398 .00370
STAUB10 82 SRC 5 "the" 94 4.607 .00370
STAUB10 82 SRC 6 "fireman" 37 2.433 .00370
STAUB10 82 SRC 7 "hurried" 34 2.565 .00370
STAUB10 82 SRC 8 "to" 38 2.920 .00370
STAUB10 82 SRC 9 "the" 11 0.988 .00370
STAUB10 82 SRC 10 "clinic" 35 2.238 .00370
STAUB10 82 SRC 11 "*" 15 1.618 .00370
STAUB10 82 ORC 1 "the" 22 1.494 .00370
STAUB10 82 ORC 2 "employees" 70 5.297 .00370
STAUB10 82 ORC 3 "who" 16 1.228 .00370
STAUB10 82 ORC 4 "the" 17 1.676 .00370
STAUB10 82 ORC 5 "fireman" 65 3.786 .00370
STAUB10 82 ORC 6 "noticed" 28 2.939 .00370
STAUB10 82 ORC 3 "who" 58 4.201 .00370
STAUB10 82 ORC 4 "the" 21 1.622 .00370
STAUB10 82 ORC 5 "fireman" 34 2.651 .00370
STAUB10 82 ORC 6 "noticed" 34 3.043 .00370
STAUB10 82 ORC 7 "hurried" 124 5.938 .00370
STAUB10 82 ORC 8 "to" 35 2.236 .00370
STAUB10 82 ORC 9 "the" 36 3.457 .00370
STAUB10 82 ORC 10 "clinic" 31 1.886 .00370
STAUB10 82 ORC 11 "*" 64 3.748 .00370
STAUB10 83 SRC 1 "the" 27 1.611 .00370
STAUB10 83 SRC 2 "employees" 24 2.871 .00370
STAUB10 83 SRC 3 "who" 16 1.885 .00370
STAUB10 83 SRC 4 "noticed" 22 2.091 .00370
STAUB10 83 SRC 5 "the" 73 5.222 .00370
STAUB10 83 SRC 6 "fireman" 22 1.927 .00370
STAUB10 83 SRC 7 "hurried" 31 2.486 .00370
STAUB10 83 SRC 8 "to" 27 2.362 .00370
STAUB10 83 SRC 9 "the" 15 1.459 .00370
STAUB10 83 SRC 10 "clinic" 25 2.075 .00370
STAUB10 83 SRC 11 "*" 52 4.236 .00370
STAUB10 83 ORC 1 "the" 14 1.186 .00370
STAUB10 83 ORC 2 "employees" 44 2.984 .00370
STAUB10 83 ORC 3 "who" 32 2.480 .00370
STAUB10 83 ORC 4 "the" 25 1.521 .00370
STAUB10 83 ORC 5 "fireman" 37 2.312 .00370
STAUB10 83 ORC 6 "noticed" 31 2.585 .00370
STAUB10 83 ORC 7 "hurried" 43 2.733 .00370
STAUB10 83 ORC 8 "to" 151 5.781 .00370
STAUB10 83 ORC 9 "the" 20 1.263 .00370
STAUB10 83 ORC 10 "clinic" 18 1.640 .00370
STAUB10 83 ORC 11 "*" 20 1.923 .00370
STAUB10 84 SRC 1 "the" 26 1.714 .00370
STAUB10 84 SRC 2 "employees" 40 2.615 .00370
STAUB10 84 SRC 3 "who" 41 2.894 .00370
STAUB10 84 SRC 4 "noticed" 25 1.552 .00370
STAUB10 84 SRC 5 "the" 70 4.230 .00370
STAUB10 84 SRC 6 "fireman" 16 1.846 .00370
STAUB10 84 SRC 7 "hurried" 34 3.288 .00370
STAUB10 84 SRC 8 "to" 23 2.121 .00370
STAUB10 84 SRC 9 "the" 51 3.408 .00370
STAUB10 84 SRC 10 "clinic" 22 1.547 .00370
STAUB10 84 SRC 11 "*" 26 2.146 .00370
STAUB10 84 ORC 1 "the" 20 1.479 .00370
STAUB10 84 ORC 2 "employees" 29 2.462 .00370
STAUB10 84 ORC 3 "who" 22 2.606 .00370
STAUB10 84 ORC 4 "the" 14 1.420 .00370
STAUB10 84 ORC 5 "fireman" 63 4.059 .00370
STAUB10 84 ORC 6 "noticed" 49 3.027 .00370
STAUB10 84 ORC 3 "who" 67 4.016 .00370
STAUB10 84 ORC 4 "the" 21 1.649 .00370
STAUB10 84 ORC 5 "fireman" 31 2.625 .00370
STAUB10 84 ORC 6 "noticed" 37 2.872 .00370
STAUB10 84 ORC 7 "hurried" 81 5.245 .00370
STAUB10 84 ORC 8 "to" 23 2.756 .00370
STAUB10 84 ORC 9 "the" 32 3.604 .00370
STAUB10 84 ORC 10 "clinic" 40 2.551 .00370
STAUB10 84 ORC 11 "*" 17 1.275 .00370
STAUB10 85 SRC 1 "the" 21 1.261 .00370
STAUB10 85 SRC 2 "employees" 24 2.911 .00370
STAUB10 85 SRC 3 "who" 25 2.408 .00370
STAUB10 85 SRC 4 "noticed" 17 1.711 .00370
STAUB10 85 SRC 5 "the" 58 4.640 .00370
STAUB10 85 SRC 6 "fireman" 17 1.816 .00370
STAUB10 85 SRC 7 "hurried" 28 3.037 .00370
STAUB10 85 SRC 8 "to" 32 2.434 .00370
STAUB10 85 SRC 9 "the" 17 1.437 .00370
STAUB10 85 SRC 10 "clinic" 29 1.963 .00370
STAUB10 85 SRC 11 "*" 16 1.762 .00370
STAUB10 85 ORC 1 "the" 21 1.398 .00370
STAUB10 85 ORC 2 "employees" 38 2.617 .00370
STAUB10 85 ORC 3 "who" 30 2.378 .00370
STAUB10 85 ORC 4 "the" 25 1.926 .00370
STAUB10 85 ORC 1 "the" 152 6.093 .00370
STAUB10 85 ORC 2 "employees" 25 2.138 .00370
STAUB10 85 ORC 3 "who" 50 3.863 .00370
STAUB10 85 ORC 4 "the" 25 2.485 .00370
STAUB10 85 ORC 5 "fireman" 75 4.765 .00370
STAUB10 85 ORC 6 "noticed" 28 2.532 .00370
STAUB10 85 ORC 7 "hurried" 31 3.076 .00370
STAUB10 85 ORC 8 "to" 33 2.436 .00370
STAUB10 85 ORC 9 "the" 16 1.287 .00370
STAUB10 85 ORC 10 "clinic" 17 2.005 .00370
STAUB10 85 ORC 11 "*" 27 1.746 .00370
STAUB10 86 SRC 1 "the" 19 1.831 .00370
STAUB10 86 SRC 2 "employees" 97 4.854 .00370
STAUB10 86 SRC 3 "who" 31 1.902 .00370
STAUB10 86 SRC 4 "noticed" 19 2.004 .00370
STAUB10 86 SRC 5 "the" 70 4.684 .00370
STAUB10 86 SRC 6 "fireman" 17 1.861 .00370
STAUB10 86 SRC 7 "hurried" 40 3.506 .00370
STAUB10 86 SRC 8 "to" 24 1.432 .00370
STAUB10 86 SRC 9 "the" 18 1.410 .00370
STAUB10 86 SRC 10 "clinic" 19 1.937 .00370
STAUB10 86 SRC 11 "*" 17 1.875 .00370
STAUB10 86 ORC 1 "the" 25 1.723 .00370
STAUB10 86 ORC 2 "employees" 20 2.172 .00370
STAUB10 86 ORC 3 "who" 44 2.975 .00370
STAUB10 86 ORC 4 "the" 14 1.308 .00370
STAUB10 86 ORC 4 "the" 15 0.055 .00370
STAUB10 86 ORC 5 "fireman" 37 2.423 .00370
STAUB10 86 ORC 6 "noticed" 32 2.881 .00370
STAUB10 86 ORC 7 "hurried" 36 2.448 .00370
STAUB10 86 ORC 8 "to" 69 4.989 .00370
STAUB10 86 ORC 9 "the" 25 1.445 .00370
STAUB10 86 ORC 10 "clinic" 26 1.853 .00370
STAUB10 86 ORC 11 "*" 14 1.342 .00370
STAUB10 87 SRC 1 "the" 25 1.590 .00370
STAUB10 87 SRC 2 "employees" 45 2.868 .00370
STAUB10 87 SRC 3 "who" 25 2.134 .00370
STAUB10 87 SRC 4 "noticed" 36 2.359 .00370
STAUB10 87 SRC 5 "the" 25 1.526 .00370
STAUB10 87 SRC 6 "fireman" 31 2.804 .00370
STAUB10 87 SRC 7 "hurried" 34 2.899 .00370
STAUB10 87 SRC 8 "to" 27 2.117 .00370
STAUB10 87 SRC 9 "the" 19 1.553 .00370
STAUB10 87 SRC 10 "clinic" 44 3.711 .00370
STAUB10 87 SRC 11 "*" 23 1.463 .00370
STAUB10 87 ORC 1 "the" 22 1.317 .00370
STAUB10 87 ORC 2 "employees" 43 2.887 .00370
STAUB10 87 ORC 3 "who" 40 2.647 .00370
STAUB10 87 ORC 4 "the" 16 1.436 .00370
STAUB10 87 ORC 1 "the" 116 6.595 .00370
STAUB10 87 ORC 2 "employees" 21 2.373 .00370
STAUB10 87 ORC 3 "who" 27 2.993 .00370
STAUB10 87 ORC 4 "the" 19 0.948 .00370
STAUB10 87 ORC 5 "fireman" 63 3.884 .00370
STAUB10 87 ORC 6 "noticed" 31 3.290 .00370
STAUB10 87 ORC 7 "hurried" 39 2.586 .00370
STAUB10 87 ORC 8 "to" 20 1.837 .00370
STAUB10 87 ORC 9 "the" 18 1.127 .00370
STAUB10 87 ORC 10 "clinic" 25 2.138 .00370
STAUB10 87 ORC 11 "*" 25 1.688 .00370
STAUB10 88 SRC 1 "the" 22 1.505 .00370
STAUB10 88 SRC 2 "employees" 59 3.892 .00370
STAUB10 88 SRC 3 "who" 23 2.545 .00370
STAUB10 88 SRC 4 "noticed" 35 2.232 .00370
STAUB10 88 SRC 5 "the" 37 2.500 .00370
STAUB10 88 SRC 6 "fireman" 16 1.768 .00370
STAUB10 88 SRC 7 "hurried" 89 4.625 .00370
STAUB10 88 SRC 8 "to" 41 3.093 .00370
STAUB10 88 SRC 9 "the" 21 0.836 .00370
STAUB10 88 SRC 10 "clinic" 31 3.020 .00370
STAUB10 88 SRC 11 "*" 17 1.708 .00370
STAUB10 88 ORC 1 "the" 25 1.555 .00370
STAUB10 88 ORC 2 "employees" 27 2.973 .00370
STAUB10 88 ORC 3 "who" 18 1.881 .00370
STAUB10 88 ORC 4 "the" 17 1.884 .00370
STAUB10 88 ORC 3 "who" 26 1.645 .00370
STAUB10 88 ORC 4 "the" 25 1.596 .00370
STAUB10 88 ORC 5 "fireman" 37 2.582 .00370
STAUB10 88 ORC 6 "noticed" 25 2.309 .00370
STAUB10 88 ORC 7 "hurried" 39 3.553 .00370
STAUB10 88 ORC 8 "to" 29 1.961 .00370
STAUB10 88 ORC 9 "the" 16 1.043 .00370
STAUB10 88 ORC 10 "clinic" 17 1.999 .00370
STAUB10 88 ORC 11 "*" 20 1.886 .00370
STAUB10 89 SRC 1 "the" 25 1.467 .00370
STAUB10 89 SRC 2 "employees" 34 2.683 .00370
STAUB10 89 SRC 3 "who" 19 2.121 .00370
STAUB10 89 SRC 4 "noticed" 110 5.539 .00370
STAUB10 89 SRC 5 "the" 15 1.366 .00370
STAUB10 89 SRC 6 "fireman" 31 2.506 .00370
STAUB10 89 SRC 7 "hurried" 42 2.701 .00370
STAUB10 89 SRC 8 "to" 31 1.837 .00370
STAUB10 89 SRC 9 "the" 14 1.569 .00370
STAUB10 89 SRC 10 "clinic" 18 1.818 .00370
STAUB10 89 SRC 11 "*" 19 1.852 .00370
STAUB10 89 ORC 1 "the" 23 1.327 .00370
STAUB10 89 ORC 2 "employees" 29 2.611 .00370
STAUB10 89 ORC 3 "who" 37 2.477 .00370
STAUB10 89 ORC 4 "the" 29 1.836 .00370
STAUB10 89 ORC 5 "fireman" 35 2.188 .00370
STAUB10 89 ORC 6 "noticed" 43 2.839 .00370
STAUB10 89 ORC 2 "employees" 101 6.408 .00370
STAUB10 89 ORC 3 "who" 39 2.837 .00370
STAUB10 89 ORC 4 "the" 17 1.373 .00370
STAUB10 89 ORC 5 "fireman" 59 3.593 .00370
STAUB10 89 ORC 6 "noticed" 46 3.301 .00370
STAUB10 89 ORC 7 "hurried" 84 6.036 .00370
STAUB10 89 ORC 8 "to" 25 1.756 .00370
STAUB10 89 ORC 9 "the" 30 3.420 .00370
STAUB10 89 ORC 10 "clinic" 97 5.100 .00370
STAUB10 89 ORC 11 "*" 19 2.068 .00370
STAUB10 90 SRC 1 "the" 15 1.618 .00370
STAUB10 90 SRC 2 "employees" 43 2.648 .00370
STAUB10 90 SRC 3 "who" 40 2.574 .00370
STAUB10 90 SRC 4 "noticed" 18 1.962 .00370
STAUB10 90 SRC 5 "the" 90 4.598 .00370
STAUB10 90 SRC 6 "fireman" 26 1.887 .00370
STAUB10 90 SRC 7 "hurried" 29 2.668 .00370
STAUB10 90 SRC 8 "to" 23 2.335 .00370
STAUB10 90 SRC 9 "the" 22 1.369 .00370
STAUB10 90 SRC 10 "clinic" 21 1.538 .00370
STAUB10 90 SRC 11 "*" 30 2.441 .00370
STAUB10 90 ORC 1 "the" 15 1.387 .00370
STAUB10 90 ORC 2 "employees" 35 2.835 .00370
STAUB10 90 ORC 3 "who" 31 2.454 .00370
STAUB10 90 ORC 4 "the" 17 1.655 .00370
STAUB10 90 ORC 3 "who" 16 1.280 .00370
STAUB10 90 ORC 4 "the" 19 1.167 .00370
STAUB10 90 ORC 5 "fireman" 24 2.783 .00370
STAUB10 90 ORC 6 "noticed" 20 2.281 .00370
STAUB10 90 ORC 7 "hurried" 151 5.956 .00370
STAUB10 90 ORC 8 "to" 27 1.974 .00370
STAUB10 90 ORC 9 "the" 33 2.726 .00370
STAUB10 90 ORC 10 "clinic" 23 2.532 .00370
STAUB10 90 ORC 11 "*" 21 1.905 .00370
STAUB10 91 SRC 1 "the" 22 1.399 .00370
STAUB10 91 SRC 2 "employees" 26 3.037 .00370
STAUB10 91 SRC 3 "who" 23 2.569 .00370
STAUB10 91 SRC 4 "noticed" 21 1.983 .00370
STAUB10 91 SRC 5 "the" 39 3.932 .00370
STAUB10 91 SRC 6 "fireman" 37 2.980 .00370
STAUB10 91 SRC 7 "hurried" 25 2.698 .00370
STAUB10 91 SRC 8 "to" 34 2.117 .00370
STAUB10 91 SRC 9 "the" 11 1.042 .00370
STAUB10 91 SRC 10 "clinic" 34 2.242 .00370
STAUB10 91 SRC 11 "*" 14 1.501 .00370
STAUB10 91 ORC 1 "the" 27 1.578 .00370
STAUB10 91 ORC 2 "employees" 37 2.706 .00370
STAUB10 91 ORC 3 "who" 23 2.194 .00370
STAUB10 91 ORC 4 "the" 61 4.557 .00370
STAUB10 91 ORC 5 "fireman" 19 1.771 .00370
STAUB10 91 ORC 2 "employees" 116 5.873 .00370
STAUB10 91 ORC 3 "who" 20 2.239 .00370
STAUB10 91 ORC 4 "the" 21 1.555 .00370
STAUB10 91 ORC 5 "fireman" 32 2.370 .00370
STAUB10 91 ORC 6 "noticed" 33 2.640 .00370
STAUB10 91 ORC 7 "hurried" 82 5.855 .00370
STAUB10 91 ORC 8 "to" 43 2.710 .00370
STAUB10 91 ORC 9 "the" 59 3.523 .00370
STAUB10 91 ORC 10 "clinic" 138 5.624 .00370
STAUB10 91 ORC 11 "*" 29 1.755 .00370
STAUB10 92 SRC 1 "the" 25 1.599 .00370
STAUB10 92 SRC 2 "employees" 29 2.472 .00370
STAUB10 92 SRC 3 "who" 21 2.369 .00370
STAUB10 92 SRC 4 "noticed" 37 2.536 .00370
STAUB10 92 SRC 5 "the" 25 2.208 .00370
STAUB10 92 SRC 6 "fireman" 42 3.772 .00370
STAUB10 92 SRC 7 "hurried" 42 3.788 .00370
STAUB10 92 SRC 8 "to" 17 2.007 .00370
STAUB10 92 SRC 9 "the" 30 2.812 .00370
STAUB10 92 SRC 10 "clinic" 28 2.403 .00370
STAUB10 92 SRC 11 "*" 28 1.765 .00370
STAUB10 92 ORC 1 "the" 23 1.459 .00370
STAUB10 92 ORC 2 "employees" 29 2.859 .00370
STAUB10 92 ORC 3 "who" 37 2.468 .00370
STAUB10 92 ORC 4 "the" 19 1.286 .00370
STAUB10 92 ORC 1 "the" 160 7.373 .00370
STAUB10 92 ORC 2 "employees" 49 3.092 .00370
STAUB10 92 ORC 3 "who" 46 2.858 .00370
STAUB10 92 ORC 4 "the" 18 1.555 .00370
STAUB10 92 ORC 5 "fireman" 40 2.677 .00370
STAUB10 92 ORC 6 "noticed" 41 2.620 .00370
STAUB10 92 ORC 7 "hurried" 55 3.522 .00370
STAUB10 92 ORC 8 "to" 104 5.842 .00370
STAUB10 92 ORC 9 "the" 21 0.819 .00370
STAUB10 92 ORC 10 "clinic" 21 1.834 .00370
STAUB10 92 ORC 11 "*" 19 1.927 .00370
STAUB10 93 SRC 1 "the" 15 1.588 .00370
STAUB10 93 SRC 2 "employees" 25 2.395 .00370
STAUB10 93 SRC 3 "who" 36 2.495 .00370
STAUB10 93 SRC 4 "noticed" 39 2.512 .00370
STAUB10 93 SRC 5 "the" 30 1.762 .00370
STAUB10 93 SRC 6 "fireman" 40 3.013 .00370
STAUB10 93 SRC 7 "hurried" 24 2.703 .00370
STAUB10 93 SRC 8 "to" 74 4.752 .00370
STAUB10 93 SRC 9 "the" 19 1.244 .00370
STAUB10 93 SRC 10 "clinic" 27 2.140 .00370
STAUB10 93 SRC 11 "*" 30 1.986 .00370
STAUB10 93 ORC 1 "the" 14 1.558 .00370
STAUB10 93 ORC 2 "employees" 46 3.636 .00370
STAUB10 93 ORC 3 "who" 24 2.874 .00370
STAUB10 93 ORC 4 "the" 18 2.095 .00370
STAUB10 93 ORC 1 "the" 108 5.424 .00370
STAUB10 93 ORC 2 "employees" 54 3.406 .00370
STAUB10 93 ORC 3 "who" 22 2.449 .00370
STAUB10 93 ORC 4 "the" 52 3.405 .00370
STAUB10 93 ORC 5 "fireman" 35 2.610 .00370
STAUB10 93 ORC 6 "noticed" 33 2.896 .00370
STAUB10 93 ORC 7 "hurried" 42 3.013 .00370
STAUB10 93 ORC 8 "to" 26 1.631 .00370
STAUB10 93 ORC 9 "the" 19 1.606 .00370
STAUB10 93 ORC 10 "clinic" 36 2.261 .00370
STAUB10 93 ORC 11 "*" 25 1.509 .00370
STAUB10 94 SRC 1 "the" 19 1.449 .00370
STAUB10 94 SRC 2 "employees" 43 4.120 .00370
STAUB10 94 SRC 3 "who" 153 6.232 .00370
STAUB10 94 SRC 4 "noticed" 33 2.577 .00370
STAUB10 94 SRC 5 "the" 21 2.265 .00370
STAUB10 94 SRC 6 "fireman" 28 2.509 .00370
STAUB10 94 SRC 7 "hurried" 42 2.815 .00370
STAUB10 94 SRC 8 "to" 26 2.164 .00370
STAUB10 94 SRC 9 "the" 24 1.683 .00370
STAUB10 94 SRC 10 "clinic" 30 1.812 .00370
STAUB10 94 SRC 11 "*" 25 1.624 .00370
STAUB10 94 ORC 1 "the" 22 1.533 .00370
STAUB10 94 ORC 2 "employees" 46 2.927 .00370
STAUB10 94 ORC 3 "who" 22 2.738 .00370
STAUB10 94 ORC 4 "the" 17 1.104 .00370
STAUB10 94 ORC 5 "fireman" 51 3.530 .00370
STAUB10 94 ORC 6 "noticed" 31 2.860 .00370
STAUB10 94 ORC 2 "employees" 131 6.110 .00370
STAUB10 94 ORC 3 "who" 19 2.155 .00370
STAUB10 94 ORC 4 "the" 27 2.875 .00370
STAUB10 94 ORC 5 "fireman" 44 2.831 .00370
STAUB10 94 ORC 6 "noticed" 47 3.477 .00370
STAUB10 94 ORC 7 "hurried" 170 6.111 .00370
STAUB10 94 ORC 8 "to" 26 2.061 .00370
STAUB10 94 ORC 9 "the" 33 3.394 .00370
STAUB10 94 ORC 10 "clinic" 139 5.991 .00370
STAUB10 94 ORC 11 "*" 22 1.582 .00370
STAUB10 95 SRC 1 "the" 15 1.460 .00370
STAUB10 95 SRC 2 "employees" 34 2.283 .00370
STAUB10 95 SRC 3 "who" 26 2.826 .00370
STAUB10 95 SRC 4 "noticed" 36 2.428 .00370
STAUB10 95 SRC 5 "the" 17 1.788 .00370
STAUB10 95 SRC 6 "fireman" 22 2.517 .00370
STAUB10 95 SRC 7 "hurried" 27 3.007 .00370
STAUB10 95 SRC 8 "to" 27 2.206 .00370
STAUB10 95 SRC 9 "the" 72 4.354 .00370
STAUB10 95 SRC 10 "clinic" 22 1.155 .00370
STAUB10 95 SRC 11 "*" 29 1.945 .00370
STAUB10 95 ORC 1 "the" 25 1.301 .00370
STAUB10 95 ORC 2 "employees" 35 2.465 .00370
STAUB10 95 ORC 3 "who" 125 5.373 .00370
STAUB10 95 ORC 4 "the" 17 1.367 .00370
STAUB10 95 ORC 3 "who" 19 1.414 .00370
STAUB10 95 ORC 4 "the" 16 1.359 .00370
STAUB10 95 ORC 5 "fireman" 25 2.306 .00370
STAUB10 95 ORC 6 "noticed" 35 3.523 .00370
STAUB10 95 ORC 7 "hurried" 26 2.878 .00370
STAUB10 95 ORC 8 "to" 30 2.510 .00370
STAUB10 95 ORC 9 "the" 39 3.190 .00370
STAUB10 95 ORC 10 "clinic" 27 2.073 .00370
STAUB10 95 ORC 11 "*" 36 2.336 .00370
STAUB10 96 SRC 1 "the" 27 1.703 .00370
STAUB10 96 SRC 2 "employees" 22 2.251 .00370
STAUB10 96 SRC 3 "who" 36 2.681 .00370
STAUB10 96 SRC 4 "noticed" 20 1.821 .00370
STAUB10 96 SRC 5 "the" 67 4.377 .00370
STAUB10 96 SRC 6 "fireman" 30 2.840 .00370
STAUB10 96 SRC 7 "hurried" 29 2.909 .00370
STAUB10 96 SRC 8 "to" 24 1.585 .00370
STAUB10 96 SRC 9 "the" 26 1.510 .00370
STAUB10 96 SRC 10 "clinic" 28 1.790 .00370
STAUB10 96 SRC 11 "*" 24 1.931 .00370
STAUB10 96 ORC 1 "the" 14 1.457 .00370
STAUB10 96 ORC 2 "employees" 34 2.709 .00370
STAUB10 96 ORC 3 "who" 23 2.728 .00370
STAUB10 96 ORC 4 "the" 20 1.304 .00370
STAUB10 96 ORC 5 "fireman" 43 3.292 .00370
STAUB10 96 ORC 1 "the" 108 5.393 .00370
STAUB10 96 ORC 2 "employees" 35 2.846 .00370
STAUB10 96 ORC 3 "who" 24 2.487 .00370
STAUB10 96 ORC 4 "the" 37 3.656 .00370
STAUB10 96 ORC 5 "fireman" 32 2.768 .00370
STAUB10 96 ORC 6 "noticed" 45 3.109 .00370
STAUB10 96 ORC 7 "hurried" 49 3.011 .00370
STAUB10 96 ORC 8 "to" 24 1.431 .00370
STAUB10 96 ORC 9 "the" 27 1.526 .00370
STAUB10 96 ORC 10 "clinic" 24 1.982 .00370
STAUB10 96 ORC 11 "*" 19 2.127 .00370
STAUB10 97 SRC 1 "the" 18 1.596 .00370
STAUB10 97 SRC 2 "employees" 20 2.056 .00370
STAUB10 97 SRC 3 "who" 26 2.980 .00370
STAUB10 97 SRC 4 "noticed" 26 2.174 .00370
STAUB10 97 SRC 5 "the" 20 2.400 .00370
STAUB10 97 SRC 6 "fireman" 31 2.371 .00370
STAUB10 97 SRC 7 "hurried" 41 3.158 .00370
STAUB10 97 SRC 8 "to" 26 1.809 .00370
STAUB10 97 SRC 9 "the" 39 2.585 .00370
STAUB10 97 SRC 10 "clinic" 30 2.853 .00370
STAUB10 97 SRC 11 "*" 24 1.592 .00370
STAUB10 97 ORC 1 "the" 22 1.346 .00370
STAUB10 97 ORC 2 "employees" 44 3.301 .00370
STAUB10 97 ORC 3 "who" 20 1.604 .00370
STAUB10 97 ORC 4 "the" 22 1.929 .00370
STAUB10 97 ORC 3 "who" 20 1.452 .00370
STAUB10 97 ORC 4 "the" 23 1.414 .00370
STAUB10 97 ORC 5 "fireman" 55 3.466 .00370
