experiment simulation item wn word enctime ecc freq1
"MV13-14" 7 HIGH 3 "dijo" 30 2.817 .00370
"MV13-14" 7 HIGH 4 "que" 14 1.224 .00370
"MV13-14" 7 HIGH 5 "los" 58 3.382 .00370
"MV13-14" 7 HIGH 6 "alumnos" 21 1.675 .00370
"MV13-14" 7 HIGH 7 "selevantaran" 61 4.211 .00370
"MV13-14" 7 HIGH 8 "del" 47 3.059 .00370
"MV13-14" 7 HIGH 9 "asiento" 30 2.031 .00370
"MV13-14" 7 HIGH 10 "cuando" 45 3.183 .00370
"MV13-14" 7 HIGH 11 "los" 25 1.808 .00370
"MV13-14" 7 HIGH 12 "directores" 33 2.913 .00370
"MV13-14" 7 HIGH 13 "entraron" 67 3.911 .00370
"MV13-14" 7 HIGH 14 "en" 17 1.907 .00370
"MV13-14" 7 HIGH 15 "la" 19 1.169 .00370
"MV13-14" 7 HIGH 16 "clase" 19 1.457 .00370
"MV13-14" 7 HIGH 17 "de" 26 1.965 .00370
"MV13-14" 7 HIGH 18 "musica" 19 1.560 .00370
"MV13-14" 7 HIGH 19 "*" 27 1.921 .00370
"MV13-14" 7 LOW 1 "el" 26 1.523 .00370
"MV13-14" 7 LOW 2 "profesor" 31 2.001 .00370
"MV13-14" 7 LOW 3 "dijo" 24 2.690 .00370
"MV13-14" 7 LOW 4 "que" 60 4.176 .00370
"MV13-14" 7 LOW 5 "los" 17 1.668 .00370
"MV13-14" 7 LOW 6 "alumnos" 32 2.013 .00370
"MV13-14" 7 LOW 7 "selevantaran" 101 4.872 .00370
"MV13-14" 7 LOW 8 "del" 35 2.304 .00370
"MV13-14" 7 LOW 9 "asiento" 29 2.423 .00370
"MV13-14" 7 LOW 10 "cuando" 31 2.575 .00370
"MV13-14" 7 LOW 11 "los" 38 2.524 .00370
"MV13-14" 7 LOW 12 "directores" 34 3.071 .00370
"MV13-14" 7 LOW 13 "entraran" 49 3.203 .00370
"MV13-14" 7 LOW 14 "en" 38 2.469 .00370
"MV13-14" 7 LOW 15 "la" 20 0.958 .00370
"MV13-14" 7 LOW 16 "clase" 48 2.998 .00370
"MV13-14" 7 LOW 17 "de" 13 1.195 .00370
"MV13-14" 7 LOW 18 "musica" 31 1.847 .00370
"MV13-14" 7 LOW 19 "*" 26 1.392 .00370
"MV13-14" 7 UNAMB 1 "el" 21 1.328 .00370
"MV13-14" 7 UNAMB 2 "profesor" 40 3.438 .00370
"MV13-14" 7 UNAMB 3 "dijo" 28 2.640 .00370
"MV13-14" 7 UNAMB 4 "que" 69 4.464 .00370
"MV13-14" 7 UNAMB 5 "los" 22 1.457 .00370
"MV13-14" 7 UNAMB 6 "alumnos" 34 2.435 .00370
"MV13-14" 7 UNAMB 7 "selevantaran" 44 3.409 .00370
"MV13-14" 7 UNAMB 8 "del" 50 3.673 .00370
"MV13-14" 7 UNAMB 9 "asiento" 27 2.308 .00370
"MV13-14" 7 UNAMB 10 "si" 65 3.827 .00370
"MV13-14" 7 UNAMB 11 "los" 18 1.867 .00370
"MV13-14" 7 UNAMB 9 "asiento" 24 1.305 .00370
"MV13-14" 7 UNAMB 10 "si" 18 0.657 .00370
"MV13-14" 7 UNAMB 11 "los" 25 1.684 .00370
"MV13-14" 7 UNAMB 12 "directores" 38 2.963 .00370
"MV13-14" 7 UNAMB 13 "entraban" 49 3.281 .00370
"MV13-14" 7 UNAMB 14 "en" 27 2.660 .00370
"MV13-14" 7 UNAMB 15 "la" 18 1.403 .00370
"MV13-14" 7 UNAMB 16 "clase" 16 1.924 .00370
"MV13-14" 7 UNAMB 17 "de" 53 3.586 .00370
"MV13-14" 7 UNAMB 18 "musica" 23 1.738 .00370
"MV13-14" 7 UNAMB 19 "*" 32 3.066 .00370
"MV13-14" 8 HIGH 1 "el" 14 1.453 .00370
"MV13-14" 8 HIGH 2 "profesor" 57 4.001 .00370
"MV13-14" 8 HIGH 3 "dijo" 26 2.493 .00370
"MV13-14" 8 HIGH 4 "que" 15 1.347 .00370
"MV13-14" 8 HIGH 5 "los" 22 1.554 .00370
"MV13-14" 8 HIGH 6 "alumnos" 33 2.514 .00370
"MV13-14" 8 HIGH 7 "selevantaran" 58 4.221 .00370
"MV13-14" 8 HIGH 8 "del" 41 2.938 .00370
"MV13-14" 8 HIGH 9 "asiento" 23 2.122 .00370
"MV13-14" 8 HIGH 10 "cuando" 25 2.242 .00370
"MV13-14" 8 HIGH 11 "los" 22 2.127 .00370
"MV13-14" 8 HIGH 12 "directores" 34 2.823 .00370
"MV13-14" 8 HIGH 13 "entraron" 78 4.379 .00370
"MV13-14" 8 HIGH 14 "en" 24 2.051 .00370
"MV13-14" 8 HIGH 15 "la" 12 1.019 .00370
"MV13-14" 8 HIGH 16 "clase" 34 2.144 .00370
"MV13-14" 8 HIGH 17 "de" 13 1.325 .00370
"MV13-14" 8 HIGH 18 "musica" 20 1.715 .00370
"MV13-14" 8 HIGH 19 "*" 27 1.599 .00370
"MV13-14" 8 LOW 1 "el" 16 1.451 .00370
"MV13-14" 8 LOW 2 "profesor" 24 2.032 .00370
"MV13-14" 8 LOW 3 "dijo" 21 2.422 .00370
"MV13-14" 8 LOW 4 "que" 80 4.578 .00370
"MV13-14" 8 LOW 5 "los" 17 1.169 .00370
"MV13-14" 8 LOW 6 "alumnos" 36 2.656 .00370
"MV13-14" 8 LOW 7 "selevantaran" 58 3.749 .00370
"MV13-14" 8 LOW 8 "del" 41 3.416 .00370
"MV13-14" 8 LOW 9 "asiento" 21 1.934 .00370
"MV13-14" 8 LOW 10 "cuando" 35 2.884 .00370
"MV13-14" 8 LOW 11 "los" 25 1.821 .00370
"MV13-14" 8 LOW 12 "directores" 63 4.226 .00370
"MV13-14" 8 LOW 13 "entraran" 35 2.385 .00370
"MV13-14" 8 LOW 14 "en" 29 2.232 .00370
"MV13-14" 8 LOW 15 "la" 23 1.222 .00370
"MV13-14" 8 LOW 16 "clase" 18 1.824 .00370
"MV13-14" 8 LOW 17 "de" 20 1.501 .00370
"MV13-14" 8 LOW 18 "musica" 49 3.792 .00370
"MV13-14" 8 LOW 19 "*" 14 1.303 .00370
"MV13-14" 8 UNAMB 1 "el" 14 1.258 .00370
"MV13-14" 8 UNAMB 2 "profesor" 31 2.206 .00370
"MV13-14" 8 UNAMB 3 "dijo" 23 2.444 .00370
"MV13-14" 8 UNAMB 4 "que" 14 1.598 .00370
"MV13-14" 8 UNAMB 5 "los" 40 3.570 .00370
"MV13-14" 8 UNAMB 6 "alumnos" 18 1.523 .00370
"MV13-14" 8 UNAMB 7 "selevantaran" 46 4.351 .00370
"MV13-14" 8 UNAMB 8 "del" 57 3.413 .00370
"MV13-14" 8 UNAMB 9 "asiento" 27 2.119 .00370
"MV13-14" 8 UNAMB 10 "si" 29 2.195 .00370
"MV13-14" 8 UNAMB 11 "los" 16 1.176 .00370
"MV13-14" 8 UNAMB 12 "directores" 29 2.719 .00370
"MV13-14" 8 UNAMB 13 "entraban" 73 4.060 .00370
"MV13-14" 8 UNAMB 14 "en" 19 1.962 .00370
"MV13-14" 8 UNAMB 15 "la" 16 1.274 .00370
"MV13-14" 8 UNAMB 16 "clase" 17 1.637 .00370
"MV13-14" 8 UNAMB 17 "de" 23 1.707 .00370
"MV13-14" 8 UNAMB 18 "musica" 27 1.649 .00370
"MV13-14" 8 UNAMB 19 "*" 18 1.743 .00370
"MV13-14" 9 HIGH 1 "el" 15 1.289 .00370
"MV13-14" 9 HIGH 2 "profesor" 43 3.607 .00370
"MV13-14" 9 HIGH 3 "dijo" 36 2.740 .00370
"MV13-14" 9 HIGH 4 "que" 14 1.415 .00370
"MV13-14" 9 HIGH 5 "los" 21 1.815 .00370
"MV13-14" 9 HIGH 6 "alumnos" 17 1.597 .00370
"MV13-14" 9 HIGH 7 "selevantaran" 161 6.243 .00370
"MV13-14" 9 HIGH 8 "del" 32 3.538 .00370
"MV13-14" 9 HIGH 9 "asiento" 34 2.432 .00370
"MV13-14" 9 HIGH 10 "cuando" 39 2.610 .00370
"MV13-14" 9 HIGH 11 "los" 23 2.284 .00370
"MV13-14" 9 HIGH 12 "directores" 78 4.651 .00370
"MV13-14" 9 HIGH 13 "entraron" 57 4.022 .00370
"MV13-14" 9 HIGH 14 "en" 23 1.976 .00370
"MV13-14" 9 HIGH 15 "la" 14 1.214 .00370
"MV13-14" 9 HIGH 16 "clase" 36 3.129 .00370
"MV13-14" 9 HIGH 17 "de" 21 1.277 .00370
"MV13-14" 9 HIGH 18 "musica" 34 2.104 .00370
"MV13-14" 9 HIGH 19 "*" 20 1.927 .00370
"MV13-14" 9 LOW 1 "el" 16 1.285 .00370
"MV13-14" 9 LOW 2 "profesor" 38 3.167 .00370
"MV13-14" 9 LOW 3 "dijo" 34 3.280 .00370
"MV13-14" 9 LOW 4 "que" 20 1.694 .00370
"MV13-14" 9 LOW 5 "los" 22 1.548 .00370
"MV13-14" 9 LOW 6 "alumnos" 24 2.056 .00370
"MV13-14" 9 LOW 7 "selevantaran" 33 3.462 .00370
"MV13-14" 9 LOW 8 "del" 43 3.821 .00370
"MV13-14" 9 LOW 9 "asiento" 26 2.223 .00370
"MV13-14" 9 LOW 10 "cuando" 39 2.698 .00370
"MV13-14" 9 LOW 11 "los" 34 2.387 .00370
"MV13-14" 9 LOW 12 "directores" 38 3.219 .00370
"MV13-14" 9 LOW 13 "entraran" 28 2.980 .00370
"MV13-14" 9 LOW 14 "en" 30 2.246 .00370
"MV13-14" 9 LOW 15 "la" 22 1.060 .00370
"MV13-14" 9 LOW 16 "clase" 29 2.111 .00370
"MV13-14" 9 LOW 17 "de" 22 2.208 .00370
"MV13-14" 9 LOW 18 "musica" 79 5.264 .00370
"MV13-14" 9 LOW 19 "*" 13 1.071 .00370
"MV13-14" 9 UNAMB 1 "el" 15 1.509 .00370
"MV13-14" 9 UNAMB 2 "profesor" 30 2.041 .00370
"MV13-14" 9 UNAMB 3 "dijo" 35 2.654 .00370
"MV13-14" 9 UNAMB 4 "que" 23 1.865 .00370
"MV13-14" 9 UNAMB 5 "los" 20 1.533 .00370
"MV13-14" 9 UNAMB 6 "alumnos" 23 2.015 .00370
"MV13-14" 9 UNAMB 7 "selevantaran" 100 6.263 .00370
"MV13-14" 9 UNAMB 8 "del" 45 2.921 .00370
"MV13-14" 9 UNAMB 9 "asiento" 25 2.098 .00370
"MV13-14" 9 UNAMB 10 "si" 16 1.721 .00370
"MV13-14" 9 UNAMB 11 "los" 21 1.706 .00370
"MV13-14" 9 UNAMB 12 "directores" 40 3.115 .00370
"MV13-14" 9 UNAMB 13 "entraban" 68 3.909 .00370
"MV13-14" 9 UNAMB 14 "en" 23 2.019 .00370
"MV13-14" 9 UNAMB 15 "la" 12 0.841 .00370
"MV13-14" 9 UNAMB 16 "clase" 25 1.923 .00370
"MV13-14" 9 UNAMB 17 "de" 14 1.366 .00370
"MV13-14" 9 UNAMB 18 "musica" 54 3.501 .00370
"MV13-14" 9 UNAMB 19 "*" 24 1.593 .00370
"MV13-14" 10 HIGH 1 "el" 26 1.465 .00370
"MV13-14" 10 HIGH 2 "profesor" 33 2.143 .00370
"MV13-14" 10 HIGH 3 "dijo" 42 2.829 .00370
"MV13-14" 10 HIGH 4 "que" 23 1.649 .00370
"MV13-14" 10 HIGH 5 "los" 18 1.161 .00370
"MV13-14" 10 HIGH 6 "alumnos" 47 3.110 .00370
"MV13-14" 10 HIGH 7 "selevantaran" 49 4.423 .00370
"MV13-14" 10 HIGH 8 "del" 46 3.098 .00370
"MV13-14" 10 HIGH 9 "asiento" 37 3.004 .00370
"MV13-14" 10 HIGH 10 "cuando" 29 1.800 .00370
"MV13-14" 10 HIGH 11 "los" 22 2.042 .00370
"MV13-14" 10 HIGH 12 "directores" 37 3.447 .00370
"MV13-14" 10 HIGH 13 "entraron" 62 3.695 .00370
"MV13-14" 10 HIGH 14 "en" 22 1.838 .00370
"MV13-14" 10 HIGH 15 "la" 15 1.092 .00370
"MV13-14" 10 HIGH 16 "clase" 17 1.654 .00370
"MV13-14" 10 HIGH 17 "de" 34 3.254 .00370
"MV13-14" 10 HIGH 18 "musica" 20 1.946 .00370
"MV13-14" 10 HIGH 19 "*" 19 1.600 .00370
"MV13-14" 10 LOW 1 "el" 16 1.553 .00370
"MV13-14" 10 LOW 2 "profesor" 31 2.223 .00370
"MV13-14" 10 LOW 3 "dijo" 22 2.304 .00370
"MV13-14" 10 LOW 4 "que" 16 1.804 .00370
"MV13-14" 10 LOW 5 "los" 21 1.474 .00370
"MV13-14" 10 LOW 6 "alumnos" 53 3.427 .00370
"MV13-14" 10 LOW 7 "selevantaran" 45 3.300 .00370
"MV13-14" 10 LOW 8 "del" 65 3.850 .00370
"MV13-14" 10 LOW 9 "asiento" 29 2.858 .00370
"MV13-14" 10 LOW 10 "cuando" 76 4.500 .00370
"MV13-14" 10 LOW 11 "los" 38 2.797 .00370
"MV13-14" 10 LOW 12 "directores" 28 2.917 .00370
"MV13-14" 10 LOW 13 "entraran" 62 4.601 .00370
"MV13-14" 10 LOW 14 "en" 24 1.666 .00370
"MV13-14" 10 LOW 15 "la" 16 0.925 .00370
"MV13-14" 10 LOW 16 "clase" 29 1.823 .00370
"MV13-14" 10 LOW 17 "de" 27 1.874 .00370
"MV13-14" 10 LOW 18 "musica" 22 1.537 .00370
"MV13-14" 10 LOW 19 "*" 36 2.767 .00370
"MV13-14" 10 UNAMB 1 "el" 17 1.182 .00370
"MV13-14" 10 UNAMB 2 "profesor" 24 2.508 .00370
"MV13-14" 10 UNAMB 3 "dijo" 27 2.438 .00370
"MV13-14" 10 UNAMB 4 "que" 18 1.578 .00370
"MV13-14" 10 UNAMB 5 "los" 30 1.785 .00370
"MV13-14" 10 UNAMB 6 "alumnos" 32 2.345 .00370
"MV13-14" 10 UNAMB 7 "selevantaran" 79 5.354 .00370
"MV13-14" 10 UNAMB 8 "del" 70 4.029 .00370
"MV13-14" 10 UNAMB 9 "asiento" 17 2.070 .00370
"MV13-14" 10 UNAMB 10 "si" 31 1.924 .00370
"MV13-14" 10 UNAMB 11 "los" 15 1.625 .00370
"MV13-14" 10 UNAMB 12 "directores" 36 2.251 .00370
"MV13-14" 10 UNAMB 13 "entraban" 61 4.588 .00370
"MV13-14" 10 UNAMB 14 "en" 20 2.442 .00370
"MV13-14" 10 UNAMB 15 "la" 19 0.720 .00370
"MV13-14" 10 UNAMB 16 "clase" 27 1.561 .00370
"MV13-14" 10 UNAMB 17 "de" 18 1.859 .00370
"MV13-14" 10 UNAMB 18 "musica" 26 1.873 .00370
"MV13-14" 10 UNAMB 19 "*" 37 3.479 .00370
"MV13-14" 11 HIGH 1 "el" 23 1.145 .00370
"MV13-14" 11 HIGH 2 "profesor" 33 2.359 .00370
"MV13-14" 11 HIGH 3 "dijo" 31 2.897 .00370
"MV13-14" 11 HIGH 4 "que" 26 1.471 .00370
"MV13-14" 11 HIGH 5 "los" 40 2.871 .00370
"MV13-14" 11 HIGH 6 "alumnos" 28 2.274 .00370
"MV13-14" 11 HIGH 7 "selevantaran" 68 4.192 .00370
"MV13-14" 11 HIGH 8 "del" 39 2.748 .00370
"MV13-14" 11 HIGH 9 "asiento" 33 2.270 .00370
"MV13-14" 11 HIGH 10 "cuando" 43 3.167 .00370
"MV13-14" 11 HIGH 11 "los" 17 1.564 .00370
"MV13-14" 11 HIGH 12 "directores" 31 3.566 .00370
"MV13-14" 11 HIGH 13 "entraron" 37 3.738 .00370
"MV13-14" 11 HIGH 14 "en" 110 5.771 .00370
"MV13-14" 11 HIGH 1 "el" 188796 24.207 .00370
"MV13-14" 11 HIGH 2 "profesor" 9 0.374 .00370
"MV13-14" 11 HIGH 3 "dijo" 32 2.569 .00370
"MV13-14" 11 HIGH 4 "que" 17 2.020 .00370
"MV13-14" 11 HIGH 5 "los" 14 1.483 .00370
"MV13-14" 11 HIGH 6 "alumnos" 41 3.354 .00370
"MV13-14" 11 HIGH 7 "selevantaran" 86 4.409 .00370
"MV13-14" 11 HIGH 8 "del" 27 2.602 .00370
"MV13-14" 11 HIGH 9 "asiento" 76 4.882 .00370
"MV13-14" 11 HIGH 10 "cuando" 30 3.114 .00370
"MV13-14" 11 HIGH 11 "los" 86 5.591 .00370
"MV13-14" 11 HIGH 12 "directores" 19 2.207 .00370
"MV13-14" 11 HIGH 13 "entraron" 82 5.660 .00370
"MV13-14" 11 HIGH 14 "en" 36 2.651 .00370
"MV13-14" 11 HIGH 15 "la" 15 1.170 .00370
"MV13-14" 11 HIGH 16 "clase" 37 2.644 .00370
"MV13-14" 11 HIGH 17 "de" 19 1.482 .00370
"MV13-14" 11 HIGH 18 "musica" 17 1.720 .00370
"MV13-14" 11 HIGH 19 "*" 32 2.124 .00370
"MV13-14" 11 LOW 1 "el" 21 1.351 .00370
"MV13-14" 11 LOW 2 "profesor" 26 2.414 .00370
"MV13-14" 11 LOW 3 "dijo" 39 2.636 .00370
"MV13-14" 11 LOW 4 "que" 19 1.857 .00370
"MV13-14" 11 LOW 5 "los" 26 1.644 .00370
"MV13-14" 11 LOW 6 "alumnos" 32 3.324 .00370
"MV13-14" 11 LOW 7 "selevantaran" 46 4.162 .00370
"MV13-14" 11 LOW 8 "del" 43 3.389 .00370
"MV13-14" 11 LOW 9 "asiento" 34 2.099 .00370
"MV13-14" 11 LOW 10 "cuando" 18 1.985 .00370
"MV13-14" 11 LOW 11 "los" 30 2.968 .00370
"MV13-14" 11 LOW 12 "directores" 39 2.653 .00370
"MV13-14" 11 LOW 13 "entraran" 49 3.345 .00370
"MV13-14" 11 LOW 14 "en" 34 2.454 .00370
"MV13-14" 11 LOW 15 "la" 23 1.290 .00370
"MV13-14" 11 LOW 16 "clase" 27 1.663 .00370
"MV13-14" 11 LOW 17 "de" 28 1.656 .00370
"MV13-14" 11 LOW 18 "musica" 24 1.993 .00370
"MV13-14" 11 LOW 19 "*" 17 1.454 .00370
"MV13-14" 11 UNAMB 1 "el" 16 1.366 .00370
"MV13-14" 11 UNAMB 2 "profesor" 35 2.259 .00370
"MV13-14" 11 UNAMB 3 "dijo" 20 2.211 .00370
"MV13-14" 11 UNAMB 4 "que" 26 1.856 .00370
"MV13-14" 11 UNAMB 5 "los" 15 1.360 .00370
"MV13-14" 11 UNAMB 6 "alumnos" 34 2.176 .00370
"MV13-14" 11 UNAMB 7 "selevantaran" 60 4.507 .00370
"MV13-14" 11 UNAMB 8 "del" 28 2.745 .00370
"MV13-14" 11 UNAMB 9 "asiento" 20 2.091 .00370
"MV13-14" 11 UNAMB 10 "si" 40 2.763 .00370
"MV13-14" 11 UNAMB 11 "los" 13 0.712 .00370
"MV13-14" 11 UNAMB 12 "directores" 42 3.736 .00370
"MV13-14" 11 UNAMB 13 "entraban" 44 3.850 .00370
"MV13-14" 11 UNAMB 14 "en" 22 1.889 .00370
"MV13-14" 11 UNAMB 15 "la" 16 1.032 .00370
"MV13-14" 11 UNAMB 16 "clase" 20 1.861 .00370
"MV13-14" 11 UNAMB 17 "de" 37 3.557 .00370
"MV13-14" 11 UNAMB 18 "musica" 26 1.548 .00370
"MV13-14" 11 UNAMB 19 "*" 24 2.054 .00370
"MV13-14" 12 HIGH 1 "el" 24 1.520 .00370
"MV13-14" 12 HIGH 2 "profesor" 26 1.971 .00370
"MV13-14" 12 HIGH 3 "dijo" 21 2.559 .00370
"MV13-14" 12 HIGH 4 "que" 91 4.808 .00370
"MV13-14" 12 HIGH 5 "los" 28 1.915 .00370
"MV13-14" 12 HIGH 6 "alumnos" 27 2.452 .00370
"MV13-14" 12 HIGH 7 "selevantaran" 56 3.769 .00370
"MV13-14" 12 HIGH 8 "del" 38 2.975 .00370
"MV13-14" 12 HIGH 9 "asiento" 38 2.570 .00370
"MV13-14" 12 HIGH 10 "cuando" 41 3.100 .00370
"MV13-14" 12 HIGH 11 "los" 23 1.575 .00370
"MV13-14" 12 HIGH 12 "directores" 34 2.546 .00370
"MV13-14" 12 HIGH 13 "entraron" 47 4.024 .00370
"MV13-14" 12 HIGH 14 "en" 24 1.880 .00370
"MV13-14" 12 HIGH 15 "la" 28 3.084 .00370
"MV13-14" 12 HIGH 16 "clase" 20 2.053 .00370
"MV13-14" 12 HIGH 17 "de" 21 1.216 .00370
"MV13-14" 12 HIGH 18 "musica" 19 2.315 .00370
"MV13-14" 12 HIGH 19 "*" 35 3.388 .00370
"MV13-14" 12 LOW 1 "el" 15 1.138 .00370
"MV13-14" 12 LOW 2 "profesor" 35 2.406 .00370
"MV13-14" 12 LOW 3 "dijo" 34 2.578 .00370
"MV13-14" 12 LOW 4 "que" 20 2.170 .00370
"MV13-14" 12 LOW 5 "los" 21 1.287 .00370
"MV13-14" 12 LOW 6 "alumnos" 22 1.830 .00370
"MV13-14" 12 LOW 7 "selevantaran" 76 4.935 .00370
"MV13-14" 12 LOW 8 "del" 34 2.731 .00370
"MV13-14" 12 LOW 9 "asiento" 27 1.759 .00370
"MV13-14" 12 LOW 10 "cuando" 38 3.203 .00370
"MV13-14" 12 LOW 11 "los" 15 1.816 .00370
"MV13-14" 12 LOW 12 "directores" 25 3.006 .00370
"MV13-14" 12 LOW 13 "entraran" 49 3.481 .00370
"MV13-14" 12 LOW 14 "en" 22 2.511 .00370
"MV13-14" 12 LOW 15 "la" 12 0.938 .00370
"MV13-14" 12 LOW 16 "clase" 26 1.704 .00370
"MV13-14" 12 LOW 17 "de" 27 1.724 .00370
"MV13-14" 12 LOW 18 "musica" 19 1.912 .00370
"MV13-14" 12 LOW 19 "*" 16 1.589 .00370
"MV13-14" 12 UNAMB 1 "el" 20 1.184 .00370
"MV13-14" 12 UNAMB 2 "profesor" 35 2.356 .00370
"MV13-14" 12 UNAMB 3 "dijo" 32 2.144 .00370
"MV13-14" 12 UNAMB 4 "que" 31 2.237 .00370
"MV13-14" 12 UNAMB 5 "los" 24 1.377 .00370
"MV13-14" 12 UNAMB 6 "alumnos" 22 2.523 .00370
"MV13-14" 12 UNAMB 7 "selevantaran" 47 3.093 .00370
"MV13-14" 12 UNAMB 8 "del" 27 3.105 .00370
"MV13-14" 12 UNAMB 9 "asiento" 47 3.112 .00370
"MV13-14" 12 UNAMB 10 "si" 23 2.175 .00370
"MV13-14" 12 UNAMB 11 "los" 18 0.856 .00370
"MV13-14" 12 UNAMB 12 "directores" 52 3.172 .00370
"MV13-14" 12 UNAMB 13 "entraban" 38 3.340 .00370
"MV13-14" 12 UNAMB 14 "en" 32 2.760 .00370
"MV13-14" 12 UNAMB 15 "la" 19 0.687 .00370
"MV13-14" 12 UNAMB 16 "clase" 26 1.831 .00370
"MV13-14" 12 UNAMB 17 "de" 21 1.526 .00370
"MV13-14" 12 UNAMB 18 "musica" 30 3.097 .00370
"MV13-14" 12 UNAMB 19 "*" 117 5.580 .00370
"MV13-14" 13 HIGH 1 "el" 19 1.574 .00370
"MV13-14" 13 HIGH 2 "profesor" 22 1.937 .00370
"MV13-14" 13 HIGH 3 "dijo" 98 5.131 .00370
"MV13-14" 13 HIGH 4 "que" 26 1.522 .00370
"MV13-14" 13 HIGH 5 "los" 23 2.653 .00370
"MV13-14" 13 HIGH 6 "alumnos" 73 4.811 .00370
"MV13-14" 13 HIGH 7 "selevantaran" 37 3.925 .00370
"MV13-14" 13 HIGH 8 "del" 35 3.265 .00370
"MV13-14" 13 HIGH 9 "asiento" 20 2.292 .00370
"MV13-14" 13 HIGH 10 "cuando" 42 2.705 .00370
"MV13-14" 13 HIGH 11 "los" 18 2.012 .00370
"MV13-14" 13 HIGH 12 "directores" 54 3.256 .00370
"MV13-14" 13 HIGH 13 "entraron" 42 3.065 .00370
"MV13-14" 13 HIGH 14 "en" 35 2.543 .00370
"MV13-14" 13 HIGH 15 "la" 16 0.945 .00370
"MV13-14" 13 HIGH 16 "clase" 24 2.520 .00370
"MV13-14" 13 HIGH 17 "de" 66 4.762 .00370
"MV13-14" 13 HIGH 18 "musica" 15 1.582 .00370
"MV13-14" 13 HIGH 19 "*" 24 1.638 .00370
"MV13-14" 13 LOW 1 "el" 25 1.296 .00370
"MV13-14" 13 LOW 2 "profesor" 31 2.248 .00370
"MV13-14" 13 LOW 3 "dijo" 55 4.628 .00370
"MV13-14" 13 LOW 4 "que" 35 2.158 .00370
"MV13-14" 13 LOW 5 "los" 20 1.469 .00370
"MV13-14" 13 LOW 6 "alumnos" 31 1.931 .00370
"MV13-14" 13 LOW 7 "selevantaran" 36 3.890 .00370
"MV13-14" 13 LOW 8 "del" 51 3.842 .00370
"MV13-14" 13 LOW 9 "asiento" 31 2.061 .00370
"MV13-14" 13 LOW 10 "cuando" 26 3.089 .00370
"MV13-14" 13 LOW 11 "los" 30 1.781 .00370
"MV13-14" 13 LOW 12 "directores" 34 2.974 .00370
"MV13-14" 13 LOW 13 "entraran" 37 3.979 .00370
"MV13-14" 13 LOW 14 "en" 25 2.013 .00370
"MV13-14" 13 LOW 15 "la" 45 2.982 .00370
"MV13-14" 13 LOW 16 "clase" 22 1.911 .00370
"MV13-14" 13 LOW 17 "de" 25 1.344 .00370
"MV13-14" 13 LOW 18 "musica" 24 1.947 .00370
"MV13-14" 13 LOW 19 "*" 19 1.748 .00370
"MV13-14" 13 UNAMB 1 "el" 21 1.201 .00370
"MV13-14" 13 UNAMB 2 "profesor" 38 2.456 .00370
"MV13-14" 13 UNAMB 3 "dijo" 32 2.739 .00370
"MV13-14" 13 UNAMB 4 "que" 27 1.508 .00370
"MV13-14" 13 UNAMB 5 "los" 19 1.519 .00370
"MV13-14" 13 UNAMB 6 "alumnos" 47 2.925 .00370
"MV13-14" 13 UNAMB 7 "selevantaran" 29 3.214 .00370
"MV13-14" 13 UNAMB 8 "del" 34 3.665 .00370
"MV13-14" 13 UNAMB 9 "asiento" 119 5.252 .00370
"MV13-14" 13 UNAMB 10 "si" 34 2.280 .00370
"MV13-14" 13 UNAMB 11 "los" 24 1.524 .00370
"MV13-14" 13 UNAMB 12 "directores" 39 2.418 .00370
"MV13-14" 13 UNAMB 13 "entraban" 40 3.849 .00370
"MV13-14" 13 UNAMB 14 "en" 40 2.553 .00370
"MV13-14" 13 UNAMB 15 "la" 18 1.000 .00370
"MV13-14" 13 UNAMB 16 "clase" 32 2.338 .00370
"MV13-14" 13 UNAMB 17 "de" 17 1.942 .00370
"MV13-14" 13 UNAMB 18 "musica" 47 3.540 .00370
"MV13-14" 13 UNAMB 19 "*" 21 2.187 .00370
"MV13-14" 14 HIGH 1 "el" 27 1.551 .00370
"MV13-14" 14 HIGH 2 "profesor" 22 2.038 .00370
"MV13-14" 14 HIGH 3 "dijo" 27 2.008 .00370
"MV13-14" 14 HIGH 4 "que" 26 2.166 .00370
"MV13-14" 14 HIGH 5 "los" 17 1.469 .00370
"MV13-14" 14 HIGH 6 "alumnos" 25 2.446 .00370
"MV13-14" 14 HIGH 7 "selevantaran" 109 5.922 .00370
"MV13-14" 14 HIGH 8 "del" 65 4.070 .00370
"MV13-14" 14 HIGH 9 "asiento" 26 1.746 .00370
"MV13-14" 14 HIGH 10 "cuando" 22 2.597 .00370
"MV13-14" 14 HIGH 11 "los" 18 1.629 .00370
"MV13-14" 14 HIGH 12 "directores" 36 3.475 .00370
"MV13-14" 14 HIGH 13 "entraron" 296 7.704 .00370
"MV13-14" 14 HIGH 13 "entraron" 17 0.891 .00370
"MV13-14" 14 HIGH 1 "el" 1219374 28.655 .00370
"MV13-14" 14 HIGH 1 "el" 235 7.963 .00370
"MV13-14" 14 HIGH 1 "el" 11 0.806 .00370
"MV13-14" 14 HIGH 2 "profesor" 25 1.907 .00370
"MV13-14" 14 HIGH 3 "dijo" 35 2.441 .00370
"MV13-14" 14 HIGH 4 "que" 37 3.919 .00370
"MV13-14" 14 HIGH 5 "los" 18 1.737 .00370
"MV13-14" 14 HIGH 6 "alumnos" 21 1.686 .00370
